Date,Open,High,Low,Close,Adj. Close,Change,Volume
2010-10-04,1.36200,1.41100,1.35300,1.39900,1.39900,1.89%,9654000
2010-10-05,1.41000,1.41900,1.40100,1.40800,1.40800,0.64%,4980000
2010-10-06,1.40400,1.41700,1.35500,1.36400,1.36400,-3.12%,4701000
2010-10-07,1.37100,1.37600,1.35600,1.36200,1.36200,-0.15%,2115000
2010-10-08,1.36200,1.38600,1.35900,1.36200,1.36200,,4017000
2010-10-11,1.36300,1.38000,1.33800,1.34900,1.34900,-0.95%,2568000
2010-10-12,1.34700,1.35200,1.33500,1.34900,1.34900,,3660000
2010-10-13,1.37600,1.39000,1.35700,1.36900,1.36900,1.48%,4773000
2010-10-14,1.40000,1.40200,1.36000,1.38300,1.38300,1.02%,4422000
2010-10-15,1.39300,1.39300,1.35000,1.36900,1.36900,-1.01%,4270500
2010-10-18,1.36800,1.37600,1.34800,1.34900,1.34900,-1.46%,2442000
2010-10-19,1.34700,1.36000,1.33300,1.33700,1.33700,-0.89%,3678000
2010-10-20,1.34400,1.37900,1.33600,1.37700,1.37700,2.99%,4687500
2010-10-21,1.37400,1.39700,1.36300,1.38300,1.38300,0.44%,6256500
2010-10-22,1.37900,1.39500,1.37000,1.38100,1.38100,-0.14%,2416500
2010-10-25,1.39600,1.39900,1.38200,1.39000,1.39000,0.65%,1777500
2010-10-26,1.38700,1.45800,1.36700,1.42400,1.42400,2.45%,9913500
2010-10-27,1.41700,1.42500,1.37700,1.40000,1.40000,-1.69%,5347500
2010-10-28,1.42600,1.43300,1.39700,1.41300,1.41300,0.93%,3363000
2010-10-29,1.40900,1.45700,1.40300,1.45600,1.45600,3.04%,4209000
2010-11-01,1.46300,1.51700,1.42100,1.42700,1.42700,-1.99%,6837000
2010-11-02,1.44500,1.45900,1.40300,1.41700,1.41700,-0.70%,4837500
2010-11-03,1.41900,1.50000,1.41100,1.45100,1.45100,2.40%,5589000
2010-11-04,1.50700,1.68900,1.47700,1.66000,1.66000,14.40%,28110000
2010-11-05,1.65800,1.66500,1.58100,1.62900,1.62900,-1.87%,15165000
2010-11-08,1.63300,1.66700,1.60200,1.66500,1.66500,2.21%,7642500
2010-11-09,1.66700,1.71300,1.60300,1.64200,1.64200,-1.38%,14346000
2010-11-10,1.63200,1.99800,1.60300,1.95700,1.95700,19.18%,45907500
2010-11-11,1.90700,1.94000,1.82200,1.86900,1.86900,-4.50%,29179500
2010-11-12,1.88300,2.03300,1.87100,1.98900,1.98900,6.42%,40936500
2010-11-15,2.01500,2.19600,2.01500,2.05300,2.05300,3.22%,39343500
2010-11-16,2.06700,2.09300,1.89500,1.97800,1.97800,-3.65%,20214000
2010-11-17,2.01300,2.05000,1.90700,1.96600,1.96600,-0.61%,11250000
2010-11-18,2.04500,2.04900,1.92800,1.99300,1.99300,1.37%,14341500
2010-11-19,2.01100,2.09100,1.98000,2.06600,2.06600,3.66%,17257500
2010-11-22,2.10500,2.23000,2.10000,2.22700,2.22700,7.79%,22945500
2010-11-23,2.21900,2.37900,2.14600,2.30500,2.30500,3.50%,23667000
2010-11-24,2.35100,2.39800,2.28900,2.36500,2.36500,2.60%,21375000
2010-11-26,2.37300,2.40000,2.31700,2.35500,2.35500,-0.42%,5259000
2010-11-29,2.36100,2.39700,2.22200,2.28900,2.28900,-2.80%,17184000
2010-11-30,2.24900,2.35500,2.22700,2.35500,2.35500,2.88%,33339000
2010-12-01,2.39100,2.42800,2.23000,2.29000,2.29000,-2.76%,19488000
2010-12-02,2.26700,2.28600,2.08000,2.15700,2.15700,-5.81%,30105000
2010-12-03,2.13400,2.15000,2.05800,2.09900,2.09900,-2.69%,17401500
2010-12-06,2.09000,2.09700,1.97100,2.02100,2.02100,-3.72%,19116000
2010-12-07,2.03300,2.16000,2.00300,2.10400,2.10400,4.11%,19669500
2010-12-08,2.16500,2.16600,2.10100,2.15800,2.15800,2.57%,9900000
2010-12-09,2.16700,2.18100,2.11000,2.13700,2.13700,-0.97%,6090000
2010-12-10,2.13700,2.19500,2.07500,2.10100,2.10100,-1.68%,6441000
2010-12-13,2.10900,2.11800,2.02700,2.03700,2.03700,-3.05%,6156000
2010-12-14,2.01900,2.02600,1.85100,1.90200,1.90200,-6.63%,26485500
2010-12-15,1.91100,1.99800,1.90200,1.97300,1.97300,3.73%,11143500
2010-12-16,2.00000,2.06100,1.97700,2.05400,2.05400,4.11%,11851500
2010-12-17,2.08900,2.10300,2.04700,2.09100,2.09100,1.80%,12195000
2010-12-20,2.10900,2.14600,2.08400,2.11300,2.11300,1.05%,7851000
2010-12-21,2.12000,2.17900,2.11400,2.15100,2.15100,1.80%,11665500
2010-12-22,2.15000,2.19100,2.11300,2.17500,2.17500,1.12%,12499500
