Date,Open,High,Low,Close,Adj. Close,Change,Volume
2023-05-22,4.81000,5.08600,4.75000,4.87000,4.87000,1.25%,15318
2023-05-23,5.01600,5.28000,5.01000,5.14000,5.14000,5.54%,14840
2023-05-24,4.93000,5.14000,4.93000,5.00000,5.00000,-2.72%,10609
2023-05-25,5.00000,5.04000,4.93000,4.93000,4.93000,-1.40%,1937
2023-05-26,5.08000,5.28000,4.94000,5.12000,5.12000,3.85%,10696
2023-05-30,5.27000,5.48000,5.01000,5.03000,5.03000,-1.76%,30787
2023-05-31,5.06000,5.48000,4.60000,4.92000,4.92000,-2.19%,42267
2023-06-01,4.94000,5.25000,4.85000,5.03000,5.03000,2.24%,5878
2023-06-02,4.90000,5.26000,4.85000,4.85000,4.85000,-3.58%,10545
2023-06-05,5.12000,5.16000,4.75000,4.83000,4.83000,-0.41%,183627
2023-06-06,4.65000,5.17000,4.65000,5.17000,5.17000,7.04%,56703
2023-06-07,5.10700,5.22000,4.85000,4.99000,4.99000,-3.48%,36986
2023-06-08,5.01000,5.07000,4.88000,5.01000,5.01000,0.40%,9406
2023-06-09,5.08000,5.24000,5.04000,5.05000,5.05000,0.80%,19991
2023-06-12,5.11000,6.50000,5.09000,6.24000,6.24000,23.56%,225785
2023-06-13,6.02000,7.48000,5.83000,7.40000,7.40000,18.59%,344990
2023-06-14,7.40000,7.52000,7.23900,7.48000,7.48000,1.08%,118050
2023-06-15,7.45000,9.68000,7.18000,7.56000,7.56000,1.07%,214441
2023-06-16,8.46000,11.60000,7.56000,11.41000,11.41000,50.93%,712299
2023-06-20,10.60000,12.85000,9.92000,10.73000,10.73000,-5.96%,388415
2023-06-21,10.74000,11.00000,10.50000,10.88000,10.88000,1.40%,107508
2023-06-22,10.53000,11.73000,10.50000,11.41000,11.41000,4.87%,95860
2023-06-23,11.51000,11.79300,11.00000,11.37000,11.37000,-0.35%,33350
2023-06-26,11.30000,11.30000,10.79000,11.00000,11.00000,-3.25%,33968
2023-06-27,10.85000,10.85000,10.20000,10.54000,10.54000,-4.18%,117769
2023-06-28,10.39000,10.87500,10.25000,10.47000,10.47000,-0.66%,22948
2023-06-29,10.47000,11.88000,10.32000,11.88000,11.88000,13.47%,97814
